timestamp,open,high,low,close,volume
1758290400000,12.2270000,12.2280000,12.0260000,12.0350000,281861
1758291300000,12.0370000,12.2000000,12.0240000,12.1030000,247710
1758292200000,12.1030000,12.1930000,12.0500000,12.1570000,196433
1758293100000,12.1560000,12.2500000,12.0490000,12.0730000,464302
1758294000000,12.0770000,12.2060000,11.8310000,11.9150000,570861
1758294900000,11.9140000,12.0320000,11.6070000,11.7410000,534582
1758295800000,11.7410000,11.9190000,11.6920000,11.8430000,347399
1758296700000,11.8410000,11.8590000,11.6900000,11.7830000,211922
1758297600000,11.7840000,12.0680000,11.7040000,11.9360000,345532
1758298500000,11.9360000,11.9880000,11.8380000,11.9410000,196874
1758299400000,11.9400000,12.1970000,11.9020000,12.0680000,306599
1758300300000,12.0660000,12.0780000,11.8040000,11.9550000,257010
1758301200000,11.9550000,12.0640000,11.9120000,11.9830000,159967
1758302100000,11.9850000,12.1730000,11.9560000,12.0280000,228021
1758303000000,12.0280000,12.2210000,12.0210000,12.1390000,215627
1758303900000,12.1400000,12.4470000,12.0370000,12.2390000,270914
1758304800000,12.2380000,12.3330000,12.1130000,12.1770000,170339
1758305700000,12.1780000,12.2230000,12.0700000,12.1830000,112659
1758306600000,12.1830000,12.2060000,12.0900000,12.1220000,86009
1758307500000,12.1220000,12.1750000,12.0480000,12.0890000,103007
1758308400000,12.0890000,12.1630000,12.0240000,12.0300000,93335
1758309300000,12.0320000,12.1450000,12.0180000,12.1020000,77013
1758310200000,12.0990000,12.2350000,12.0990000,12.1990000,82047
1758311100000,12.1980000,12.1980000,12.0480000,12.1360000,89219
1758312000000,12.1370000,12.1470000,11.8520000,11.9510000,211854
1758312900000,11.9510000,12.0210000,11.8690000,11.9860000,94281
1758313800000,11.9830000,12.0630000,11.8420000,11.8530000,77425
1758314700000,11.8540000,11.8740000,11.7540000,11.7730000,129700
1758315600000,11.7740000,11.8400000,11.7200000,11.8290000,114066
1758316500000,11.8310000,11.8400000,11.6760000,11.6870000,123369
1758317400000,11.6880000,11.6990000,11.5240000,11.5620000,203207
1758318300000,11.5620000,11.6980000,11.5130000,11.5280000,173924
1758319200000,11.5250000,11.6630000,11.5240000,11.6380000,116776
1758320100000,11.6380000,11.6900000,11.5220000,11.6350000,116889
1758321000000,11.6360000,11.6840000,11.5840000,11.6700000,95042
1758321900000,11.6700000,11.7700000,11.5680000,11.6170000,155125
1758322800000,11.6170000,11.6830000,11.5150000,11.5160000,168258
1758323700000,11.5170000,11.5920000,11.3060000,11.3350000,451268
1758324600000,11.3330000,11.3700000,11.2220000,11.2740000,361527
1758325500000,11.2750000,11.4030000,11.2610000,11.3500000,181405
1758326400000,11.3490000,11.4440000,11.2140000,11.2640000,210035
1758327300000,11.2630000,11.2710000,11.1300000,11.1940000,285610
1758328200000,11.1960000,11.2750000,11.1450000,11.2700000,157638
1758329100000,11.2700000,11.4500000,11.1460000,11.4310000,286694
1758330000000,11.4310000,11.6440000,11.4000000,11.5850000,381475
1758330900000,11.5860000,11.7710000,11.4240000,11.6970000,268968
1758331800000,11.6980000,11.9470000,11.6840000,11.8850000,337969
1758332700000,11.8840000,12.1820000,11.7120000,11.7880000,708414
1758333600000,11.7870000,11.7890000,11.3770000,11.4630000,566773
1758334500000,11.4640000,11.5030000,11.2340000,11.3400000,358314
1758335400000,11.3420000,11.5000000,11.2430000,11.4270000,389266
1758336300000,11.4320000,11.5460000,11.3680000,11.4880000,303372
1758337200000,11.4910000,11.6590000,11.4000000,11.4330000,258723
1758338100000,11.4330000,11.5680000,11.4130000,11.4190000,249220
1758339000000,11.4190000,11.4680000,11.2710000,11.3110000,154895
1758339900000,11.3120000,11.4410000,11.2870000,11.3420000,140324
1758340800000,11.3420000,11.4190000,11.2780000,11.3250000,150988
1758341700000,11.3240000,11.4850000,11.2800000,11.3970000,151877
1758342600000,11.3960000,11.4290000,11.2190000,11.2300000,171238
1758343500000,11.2310000,11.3000000,11.1760000,11.2020000,175701
1758344400000,11.1990000,11.2600000,11.0320000,11.0750000,265456
1758345300000,11.0780000,11.1560000,11.0170000,11.0700000,158517
1758346200000,11.0670000,11.1360000,11.0400000,11.1290000,127688
1758347100000,11.1280000,11.2250000,11.1130000,11.2080000,178807
1758348000000,11.2070000,11.3310000,11.1360000,11.2200000,158031
1758348900000,11.2200000,11.3260000,11.1510000,11.2820000,123539
1758349800000,11.2830000,11.3100000,11.2030000,11.2560000,112113
1758350700000,11.2560000,11.3500000,11.2140000,11.2620000,126090
1758351600000,11.2630000,11.3390000,11.2470000,11.3090000,102593
1758352500000,11.3090000,11.3850000,11.2530000,11.2610000,114664
1758353400000,11.2610000,11.4000000,11.2040000,11.3690000,124758
1758354300000,11.3670000,11.5260000,11.3620000,11.4980000,234406
1758355200000,11.4940000,11.6140000,11.3750000,11.4530000,278607
1758356100000,11.4500000,11.7000000,11.4220000,11.5960000,206280
1758357000000,11.5930000,11.7770000,11.5400000,11.5840000,307991
1758357900000,11.5860000,11.7360000,11.5470000,11.5640000,162518
1758358800000,11.5650000,11.6560000,11.3550000,11.4420000,300039
1758359700000,11.4430000,11.5960000,11.4160000,11.4660000,150676
1758360600000,11.4660000,11.4660000,11.1680000,11.2010000,239730
1758361500000,11.2010000,11.2870000,11.1910000,11.2500000,101284
1758362400000,11.2480000,11.2650000,11.1130000,11.1720000,172150
1758363300000,11.1720000,11.2060000,11.1000000,11.1100000,113305
1758364200000,11.1110000,11.1500000,11.0610000,11.0890000,155963
1758365100000,11.0900000,11.1500000,11.0700000,11.1010000,83293
1758366000000,11.1010000,11.1500000,11.0590000,11.1360000,128903
1758366900000,11.1360000,11.2290000,11.1000000,11.1880000,152906
1758367800000,11.1880000,11.2260000,11.1000000,11.1830000,110346
1758368700000,11.1820000,11.3430000,11.1760000,11.3140000,177822
1758369600000,11.3130000,11.3130000,11.1500000,11.2100000,126982
1758370500000,11.2090000,11.3500000,11.1370000,11.3340000,220275
1758371400000,11.3330000,11.4790000,11.3250000,11.4500000,303412
1758372300000,11.4510000,11.4540000,11.3190000,11.4400000,124394
1758373200000,11.4380000,11.4650000,11.2800000,11.3340000,101539
1758374100000,11.3330000,11.4030000,11.2220000,11.2390000,106889
1758375000000,11.2410000,11.3410000,11.2000000,11.2110000,81506
1758375900000,11.2110000,11.2860000,11.1480000,11.2790000,110817
1758376800000,11.2800000,11.3390000,11.2300000,11.3200000,105971
1758377700000,11.3220000,11.3850000,11.2600000,11.3720000,106167
1758378600000,11.3720000,11.4100000,11.3020000,11.3810000,92390
1758379500000,11.3800000,11.4360000,11.3180000,11.4130000,123651
1758380400000,11.4130000,11.4770000,11.3250000,11.4260000,160194
1758381300000,11.4270000,11.6040000,11.3400000,11.5760000,200594
1758382200000,11.5770000,11.6420000,11.4880000,11.5160000,210445
1758383100000,11.5150000,11.5160000,11.4000000,11.4090000,114763
1758384000000,11.4080000,11.4750000,11.2630000,11.2910000,176796
1758384900000,11.2890000,11.3140000,11.2030000,11.2280000,140095
1758385800000,11.2280000,11.3000000,11.1760000,11.1910000,128347
1758386700000,11.1890000,11.2660000,11.1540000,11.2390000,142174
1758387600000,11.2380000,11.2460000,11.1280000,11.1970000,119733
1758388500000,11.1960000,11.2410000,11.1650000,11.2180000,70484
1758389400000,11.2190000,11.3850000,11.2180000,11.3200000,117392
1758390300000,11.3200000,11.3230000,11.1810000,11.2910000,83652
1758391200000,11.2900000,11.3210000,11.2000000,11.2310000,93346
1758392100000,11.2300000,11.2930000,11.1860000,11.2180000,60696
1758393000000,11.2160000,11.2200000,11.0510000,11.1170000,181129
1758393900000,11.1170000,11.1190000,10.7020000,10.7620000,509563
1758394800000,10.7670000,10.8390000,10.6000000,10.6450000,616198
1758395700000,10.6440000,10.6670000,10.4200000,10.5080000,548613
1758396600000,10.5100000,10.5980000,10.4260000,10.4840000,214520
1758397500000,10.4840000,10.5020000,10.2580000,10.4140000,452439
1758398400000,10.4140000,10.5600000,10.3530000,10.4620000,238079
1758399300000,10.4620000,10.7930000,10.4120000,10.7360000,204270
1758400200000,10.7340000,10.7850000,10.6070000,10.7370000,191900
1758401100000,10.7370000,10.8750000,10.6220000,10.8580000,183836
1758402000000,10.8600000,11.1000000,10.7810000,11.0390000,237343
1758402900000,11.0370000,11.1040000,10.8720000,10.9090000,262547
1758403800000,10.9080000,11.2880000,10.8620000,11.2510000,215202
1758404700000,11.2460000,11.2490000,11.0900000,11.1660000,166314
1758405600000,11.1700000,11.1730000,11.0000000,11.0510000,157826
1758406500000,11.0530000,11.0580000,10.8010000,10.8440000,217786
1758407400000,10.8420000,10.8440000,10.6140000,10.6590000,210599
1758408300000,10.6600000,10.7110000,10.5400000,10.5610000,191141
1758409200000,10.5620000,10.7100000,10.4820000,10.5120000,268221
1758410100000,10.5130000,10.6830000,10.4110000,10.6570000,224870
1758411000000,10.6550000,10.6780000,10.5180000,10.5510000,139884
1758411900000,10.5480000,10.7240000,10.5450000,10.6180000,217646
1758412800000,10.6180000,10.6960000,10.5150000,10.5680000,188493
1758413700000,10.5670000,10.7860000,10.5280000,10.7020000,361549
1758414600000,10.7030000,10.7060000,10.5640000,10.6020000,125521
1758415500000,10.6020000,10.7430000,10.5720000,10.6600000,125052
1758416400000,10.6610000,11.1030000,10.6610000,10.8040000,440534
1758417300000,10.8020000,10.8030000,10.5510000,10.6740000,227233
1758418200000,10.6750000,10.8900000,10.6520000,10.7330000,221767
1758419100000,10.7330000,10.7650000,10.6360000,10.6500000,118318
1758420000000,10.6520000,10.7410000,10.6300000,10.6820000,109282
1758420900000,10.6820000,10.6950000,10.6130000,10.6220000,81596
1758421800000,10.6220000,10.6460000,10.5640000,10.6010000,100756
1758422700000,10.6030000,10.6140000,10.5220000,10.6040000,78912
1758423600000,10.6030000,10.8190000,10.5980000,10.7160000,168611
1758424500000,10.7170000,10.7770000,10.6330000,10.7340000,96382
1758425400000,10.7340000,10.8600000,10.6540000,10.8300000,119762
1758426300000,10.8270000,10.9450000,10.7480000,10.8520000,170593
1758427200000,10.8540000,10.9130000,10.7020000,10.7070000,134400
1758428100000,10.7070000,10.7320000,10.6140000,10.6550000,130954
1758429000000,10.6550000,10.7750000,10.5830000,10.7530000,120714
1758429900000,10.7530000,10.7880000,10.6870000,10.6980000,72210
1758430800000,10.6970000,10.7510000,10.6360000,10.7280000,91454
1758431700000,10.7270000,10.8030000,10.6790000,10.7750000,76492
1758432600000,10.7750000,10.8290000,10.7370000,10.7870000,90053
1758433500000,10.7860000,10.7860000,10.6470000,10.6630000,82692
1758434400000,10.6640000,10.7080000,10.5290000,10.5840000,209783
1758435300000,10.5840000,10.7310000,10.5700000,10.7220000,114985
1758436200000,10.7200000,10.7980000,10.5770000,10.5960000,195754
1758437100000,10.5950000,10.6040000,10.3200000,10.3790000,314338
1758438000000,10.3790000,10.5170000,10.3110000,10.3870000,245588
1758438900000,10.3870000,10.4600000,10.3200000,10.3400000,156684
1758439800000,10.3390000,10.4330000,8.8840000,9.5920000,1796757
1758440700000,9.5880000,9.7950000,9.1530000,9.4230000,1685258
1758441600000,9.4230000,9.6130000,9.1840000,9.5680000,1051702
1758442500000,9.5700000,9.9770000,9.4010000,9.9650000,836435
1758443400000,9.9650000,10.3240000,9.7190000,9.7950000,1201871
1758444300000,9.7950000,9.9790000,9.5090000,9.5880000,682170
1758445200000,9.5880000,9.6820000,9.5110000,9.5260000,325480
1758446100000,9.5270000,9.6740000,9.3330000,9.3570000,441582
1758447000000,9.3580000,9.5950000,9.3000000,9.5240000,350661
1758447900000,9.5240000,9.5310000,9.3780000,9.5140000,252473
1758448800000,9.5190000,9.6240000,9.3800000,9.5070000,345483
1758449700000,9.5080000,9.5550000,9.3570000,9.4100000,180213
1758450600000,9.4120000,9.4650000,9.3480000,9.3520000,152496
1758451500000,9.3530000,9.7990000,9.3530000,9.7270000,357973
1758452400000,9.7280000,9.7300000,9.5500000,9.6170000,224313
1758453300000,9.6190000,9.6600000,9.5360000,9.5400000,166032
1758454200000,9.5410000,9.7030000,9.5210000,9.6310000,199420
1758455100000,9.6310000,9.7080000,9.3580000,9.4540000,259003
1758456000000,9.4550000,9.6600000,9.4440000,9.5900000,222102
1758456900000,9.5890000,9.6380000,9.5310000,9.5950000,131230
1758457800000,9.5940000,9.7580000,9.5470000,9.6060000,153627
1758458700000,9.6070000,9.6160000,9.4800000,9.5540000,111732
1758459600000,9.5550000,9.6250000,9.4540000,9.5420000,163717
1758460500000,9.5420000,9.5570000,9.4230000,9.5300000,110584
1758461400000,9.5310000,9.7410000,9.5250000,9.6900000,276819
1758462300000,9.6910000,9.7190000,9.6300000,9.7030000,105661
1758463200000,9.7030000,10.1490000,9.6290000,10.1390000,440236
1758464100000,10.1400000,10.1400000,9.8170000,9.8550000,383781
1758465000000,9.8540000,10.1200000,9.7210000,10.0660000,428462
1758465900000,10.0670000,10.1000000,9.8930000,9.9770000,190077
1758466800000,9.9780000,10.1250000,9.9050000,9.9490000,256079
1758467700000,9.9490000,10.2130000,9.9290000,10.0630000,275033
1758468600000,10.0630000,10.1000000,9.9410000,10.0190000,179974
1758469500000,10.0180000,10.0980000,9.9560000,10.0560000,126140
1758470400000,10.0570000,10.1590000,9.9300000,9.9900000,205341
1758471300000,9.9900000,10.0500000,9.8360000,9.9900000,238750
1758472200000,9.9900000,10.4390000,9.9690000,10.2520000,700297
1758473100000,10.2510000,10.9830000,10.1290000,10.9220000,947684
1758474000000,10.9210000,10.9660000,9.9800000,10.0410000,1142806
1758474900000,10.0430000,10.4380000,10.0320000,10.4280000,379539
1758475800000,10.4280000,10.4500000,10.1690000,10.1780000,207943
1758476700000,10.1770000,10.3540000,10.1490000,10.3260000,116217
1758477600000,10.3260000,10.3920000,10.1230000,10.2290000,182384
1758478500000,10.2340000,10.2960000,10.1040000,10.1190000,119021
1758479400000,10.1190000,10.1280000,9.8970000,10.0350000,276964
1758480300000,10.0350000,10.2440000,10.0300000,10.2350000,113227
1758481200000,10.2380000,10.2990000,10.0400000,10.0710000,136895
1758482100000,10.0710000,10.0850000,9.9270000,9.9590000,129853
1758483000000,9.9540000,10.1170000,9.9480000,10.0140000,98079
1758483900000,10.0130000,10.0190000,9.7600000,9.9460000,196292
1758484800000,9.9440000,10.0300000,9.9090000,9.9500000,115946
1758485700000,9.9500000,10.0420000,9.8300000,9.9960000,144583
1758486600000,9.9950000,10.0050000,9.7850000,9.8200000,105354
1758487500000,9.8190000,9.9220000,9.6000000,9.7170000,327830
1758488400000,9.7200000,9.8160000,9.6710000,9.6900000,185202
1758489300000,9.6910000,9.8250000,9.6430000,9.8050000,105993
1758490200000,9.8060000,10.0990000,9.7820000,10.0510000,140454
1758491100000,10.0510000,10.1460000,9.8010000,9.8610000,154687
1758492000000,9.8620000,10.0030000,9.8510000,9.8860000,113648
1758492900000,9.8860000,9.9500000,9.7920000,9.8490000,106655
1758493800000,9.8500000,10.0730000,9.8180000,9.9640000,87893
1758494700000,9.9660000,10.0490000,9.8970000,9.9990000,89760
1758495600000,9.9990000,10.0390000,9.7720000,9.7790000,135375
1758496500000,9.7760000,9.8660000,9.7530000,9.7830000,101239
1758497400000,9.7800000,9.8020000,9.6830000,9.7950000,109427
1758498300000,9.7960000,9.8650000,9.7470000,9.8160000,60451
1758499200000,9.8160000,9.9610000,9.7500000,9.8510000,132997
1758500100000,9.8510000,9.8700000,9.6930000,9.7300000,132898
1758501000000,9.7300000,9.8990000,9.6210000,9.7300000,338205
1758501900000,9.7280000,9.8060000,9.5020000,9.6950000,379698
1758502800000,9.6940000,9.8220000,9.5990000,9.6270000,206101
1758503700000,9.6270000,9.7100000,9.5460000,9.6270000,186078
1758504600000,9.6280000,9.7980000,9.6070000,9.7120000,144390
1758505500000,9.7120000,9.7390000,9.5500000,9.6440000,116635
1758506400000,9.6450000,9.7290000,9.6220000,9.6290000,77926
1758507300000,9.6290000,9.7010000,9.5610000,9.6910000,107849
1758508200000,9.6910000,9.7280000,9.5280000,9.5290000,198154
1758509100000,9.5300000,9.6380000,9.4510000,9.6080000,310174
1758510000000,9.6030000,9.6330000,9.4130000,9.4970000,151740
1758510900000,9.4980000,9.5070000,9.4120000,9.4660000,171137
1758511800000,9.4650000,9.4840000,9.3410000,9.4040000,150813
1758512700000,9.4040000,9.4890000,9.3820000,9.4360000,91477
1758513600000,9.4360000,9.5980000,9.4000000,9.5150000,170147
1758514500000,9.5150000,9.6020000,9.5110000,9.5890000,94783
1758515400000,9.5880000,9.6960000,9.4940000,9.6040000,160505
1758516300000,9.6060000,9.6450000,9.5310000,9.6150000,71235
1758517200000,9.6160000,9.7990000,9.6160000,9.6400000,182745
1758518100000,9.6390000,9.6410000,9.5260000,9.6150000,101287
1758519000000,9.6180000,9.7250000,9.6090000,9.6620000,85898
1758519900000,9.6620000,9.8000000,9.6080000,9.6440000,125981
1758520800000,9.6670000,10.0000000,8.0800000,9.4770000,2319321
1758521700000,9.4790000,9.5280000,9.2110000,9.4970000,554083
1758522600000,9.4980000,9.7270000,9.4850000,9.5500000,335453
1758523500000,9.5510000,9.7580000,9.4340000,9.6740000,265517
1758524400000,9.6760000,9.9880000,9.6760000,9.8210000,431023
1758525300000,9.8220000,9.8220000,9.5980000,9.6700000,188673
1758526200000,9.6710000,9.6720000,9.4530000,9.5250000,233375
1758527100000,9.5260000,9.7370000,9.4840000,9.6960000,168342
1758528000000,9.6970000,9.7920000,9.5980000,9.7450000,300665
1758528900000,9.7460000,9.8980000,9.6760000,9.7270000,316981
1758529800000,9.7290000,9.7330000,9.5260000,9.6020000,186235
1758530700000,9.5980000,9.6670000,9.5410000,9.5700000,97325
1758531600000,9.5700000,9.7670000,9.5700000,9.7520000,136502
1758532500000,9.7520000,9.7740000,9.6370000,9.7560000,116903
1758533400000,9.7560000,9.8500000,9.6640000,9.8090000,174832
1758534300000,9.8090000,9.8350000,9.6510000,9.7100000,200334
1758535200000,9.7100000,9.8600000,9.6710000,9.7450000,191440
1758536100000,9.7470000,9.8040000,9.5790000,9.6260000,171390
1758537000000,9.6260000,9.6570000,9.5500000,9.5670000,131103
1758537900000,9.5670000,9.6930000,9.5470000,9.6010000,133030
1758538800000,9.6010000,9.7280000,9.5430000,9.5610000,143979
1758539700000,9.5590000,9.6940000,9.5190000,9.6660000,134995
1758540600000,9.6700000,9.6710000,9.5250000,9.6040000,118890
1758541500000,9.6050000,9.6330000,9.5000000,9.6080000,122056
1758542400000,9.6090000,9.7190000,9.5720000,9.6270000,158691
1758543300000,9.6270000,9.6790000,9.5330000,9.5390000,122353
1758544200000,9.5400000,9.5400000,9.2750000,9.3360000,357213
1758545100000,9.3320000,9.3330000,9.1330000,9.2450000,209804
1758546000000,9.2460000,9.3250000,9.1240000,9.2230000,257208
1758546900000,9.2230000,9.2520000,8.9200000,9.0400000,422949
1758547800000,9.0410000,9.0680000,8.9220000,9.0060000,252167
1758548700000,9.0050000,9.2230000,8.9400000,9.2170000,267337
1758549600000,9.2200000,9.2380000,9.0110000,9.0430000,192613
1758550500000,9.0430000,9.1920000,8.9630000,9.1820000,165970
1758551400000,9.1810000,9.4850000,9.1760000,9.2690000,438972
1758552300000,9.2710000,9.2870000,9.0730000,9.1810000,190594
1758553200000,9.1790000,9.1990000,8.9850000,9.0250000,286317
1758554100000,9.0270000,9.0760000,8.8700000,9.0170000,368853
1758555000000,9.0170000,9.1200000,8.9750000,9.0480000,199802
1758555900000,9.0480000,9.0720000,8.9800000,8.9950000,98630
1758556800000,8.9950000,9.1370000,8.9780000,9.0550000,161736
1758557700000,9.0550000,9.1260000,9.0060000,9.0470000,108280
1758558600000,9.0470000,9.0770000,8.9340000,8.9440000,139016
1758559500000,8.9450000,9.0830000,8.9410000,9.0470000,140880
1758560400000,9.0470000,9.2750000,9.0470000,9.1940000,243868
1758561300000,9.1960000,9.3580000,9.1010000,9.2630000,238536
1758562200000,9.2630000,9.3940000,9.2570000,9.2880000,127210
1758563100000,9.2880000,9.2990000,9.1450000,9.1890000,94605
1758564000000,9.1880000,9.3900000,9.1680000,9.3570000,104231
1758564900000,9.3590000,9.3740000,9.2710000,9.3690000,61316
1758565800000,9.3700000,9.3800000,9.2590000,9.2640000,52310
1758566700000,9.2640000,9.4620000,9.2360000,9.4110000,160015
1758567600000,9.4120000,9.4510000,9.3200000,9.3860000,81502
1758568500000,9.3850000,9.4720000,9.3800000,9.4380000,90508
1758569400000,9.4390000,9.4960000,9.3760000,9.4280000,119099
1758570300000,9.4280000,9.4510000,9.1100000,9.2180000,188972
1758571200000,9.2170000,9.2480000,9.1350000,9.2040000,135198
1758572100000,9.2040000,9.3020000,9.1720000,9.2700000,95156
1758573000000,9.2700000,9.4230000,9.2170000,9.2240000,70856
1758573900000,9.2260000,9.2430000,9.1530000,9.1810000,52287
1758574800000,9.1820000,9.3540000,9.1300000,9.3290000,86311
1758575700000,9.3300000,9.3480000,9.2520000,9.3140000,69259
1758576600000,9.3140000,9.4040000,9.2790000,9.3690000,55939
1758577500000,9.3690000,9.3890000,9.0920000,9.1010000,165974
1758578400000,9.1010000,9.1990000,9.0620000,9.1940000,86624
1758579300000,9.1940000,9.1940000,9.0430000,9.1610000,117628
1758580200000,9.1650000,9.2500000,9.1480000,9.2190000,85179
1758581100000,9.2190000,9.2470000,9.1720000,9.2400000,43069
1758582000000,9.2400000,9.2460000,9.1720000,9.1900000,66946
1758582900000,9.1900000,9.2360000,9.0870000,9.2270000,98315
1758583800000,9.2260000,9.4760000,9.2230000,9.4270000,233501
1758584700000,9.4260000,9.4580000,9.3550000,9.4070000,117428
1758585600000,9.4070000,9.6520000,9.3980000,9.5690000,241699
1758586500000,9.5680000,9.6180000,9.4030000,9.5290000,157209
1758587400000,9.5310000,9.8960000,9.5260000,9.8110000,313645
1758588300000,9.8090000,9.8470000,9.5950000,9.7100000,214913
1758589200000,9.7100000,9.7890000,9.4450000,9.4640000,193704
1758590100000,9.4640000,9.6400000,9.3670000,9.5730000,168722
1758591000000,9.5680000,9.5680000,9.3710000,9.4510000,147431
1758591900000,9.4480000,9.5320000,9.4040000,9.4470000,99180
1758592800000,9.4470000,9.5310000,9.3970000,9.4190000,111147
1758593700000,9.4190000,9.4300000,9.2710000,9.3370000,141293
1758594600000,9.3400000,9.3460000,9.1680000,9.2500000,181287
1758595500000,9.2510000,9.3200000,9.2130000,9.2410000,106890
1758596400000,9.2410000,9.3760000,9.2280000,9.3520000,188020
1758597300000,9.3520000,9.5820000,9.3340000,9.5240000,189279
1758598200000,9.5240000,9.5590000,9.3650000,9.5590000,162293
1758599100000,9.5590000,9.6280000,9.4750000,9.6010000,129967
1758600000000,9.6020000,9.7450000,9.5470000,9.6200000,145629
1758600900000,9.6200000,9.6720000,9.4740000,9.5150000,97537
1758601800000,9.5150000,9.5360000,9.3890000,9.5160000,108733
1758602700000,9.5150000,9.5150000,9.3450000,9.4130000,75125
1758603600000,9.4130000,9.4630000,9.3220000,9.3650000,105654
1758604500000,9.3650000,9.5180000,9.2010000,9.4150000,243769
1758605400000,9.4130000,9.5750000,9.3800000,9.4290000,118005
1758606300000,9.4320000,9.4470000,9.3290000,9.3380000,89950
1758607200000,9.3390000,9.4170000,9.3060000,9.3470000,102390
1758608100000,9.3460000,9.4980000,9.3350000,9.4720000,101319
1758609000000,9.4720000,9.6730000,9.4650000,9.5720000,176598
1758609900000,9.5750000,9.6150000,9.4810000,9.5700000,97155
1758610800000,9.5730000,9.6470000,9.4680000,9.5520000,110760
1758611700000,9.5510000,9.6700000,9.4660000,9.6590000,137161
1758612600000,9.6570000,9.6930000,9.5580000,9.6220000,104347
1758613500000,9.6230000,9.6810000,9.5210000,9.5850000,82556
1758614400000,9.5830000,9.6150000,9.4730000,9.4930000,117338
1758615300000,9.4920000,9.6520000,9.4270000,9.4500000,131069
1758616200000,9.4510000,9.4780000,9.3600000,9.3670000,151554
1758617100000,9.3660000,9.5720000,9.3610000,9.5670000,90357
1758618000000,9.5700000,9.8600000,9.5200000,9.8330000,317843
1758618900000,9.8330000,9.8860000,9.6390000,9.8080000,288165
1758619800000,9.8080000,10.3690000,9.7010000,10.1820000,553367
1758620700000,10.1830000,10.2060000,9.6250000,9.6850000,462698
1758621600000,9.6840000,9.6860000,9.4500000,9.6010000,378290
1758622500000,9.6040000,9.7690000,9.5820000,9.7010000,225416
1758623400000,9.7010000,9.7520000,9.5310000,9.5470000,109864
1758624300000,9.5450000,9.5960000,9.4600000,9.5420000,147098
1758625200000,9.5400000,9.5700000,9.3700000,9.4250000,189215
1758626100000,9.4240000,9.5130000,9.3620000,9.4700000,222074
1758627000000,9.4690000,9.5880000,9.4210000,9.4370000,137461
1758627900000,9.4390000,9.7460000,9.3840000,9.6390000,193298
1758628800000,9.6400000,10.1130000,9.6090000,9.8100000,764269
1758629700000,9.8120000,10.0370000,9.7410000,9.9350000,316264
1758630600000,9.9390000,10.0490000,9.7790000,9.8900000,201545
1758631500000,9.8930000,10.0260000,9.8830000,9.9520000,138435
