timestamp,equity
2025-09-30T00:00:00+00:00,10000.0
2025-09-30T00:15:00+00:00,10000.0
2025-09-30T00:30:00+00:00,10000.0
2025-09-30T00:45:00+00:00,10000.0
2025-09-30T01:00:00+00:00,10000.0
2025-09-30T01:15:00+00:00,10000.0
2025-09-30T01:30:00+00:00,10000.0
2025-09-30T01:45:00+00:00,10000.0
2025-09-30T02:00:00+00:00,10000.0
2025-09-30T02:15:00+00:00,10000.0
2025-09-30T02:30:00+00:00,10000.0
2025-09-30T02:45:00+00:00,10000.0
2025-09-30T03:00:00+00:00,10000.0
2025-09-30T03:15:00+00:00,10000.0
2025-09-30T03:30:00+00:00,10000.0
2025-09-30T03:45:00+00:00,10000.0
2025-09-30T04:00:00+00:00,10000.0
2025-09-30T04:15:00+00:00,10000.0
2025-09-30T04:30:00+00:00,10000.0
2025-09-30T04:45:00+00:00,10000.0
2025-09-30T05:00:00+00:00,10000.0
2025-09-30T05:15:00+00:00,10000.0
2025-09-30T05:30:00+00:00,10000.0
2025-09-30T05:45:00+00:00,10000.0
2025-09-30T06:00:00+00:00,10000.0
2025-09-30T06:15:00+00:00,10000.0
2025-09-30T06:30:00+00:00,10000.0
2025-09-30T06:45:00+00:00,10000.0
2025-09-30T07:00:00+00:00,10000.0
2025-09-30T07:15:00+00:00,10000.0
2025-09-30T07:30:00+00:00,10000.0
2025-09-30T07:45:00+00:00,10000.0
2025-09-30T08:00:00+00:00,10000.0
2025-09-30T08:15:00+00:00,10000.0
2025-09-30T08:30:00+00:00,10000.0
2025-09-30T08:45:00+00:00,10000.0
2025-09-30T09:00:00+00:00,10000.0
2025-09-30T09:15:00+00:00,10000.0
2025-09-30T09:30:00+00:00,10000.0
2025-09-30T09:45:00+00:00,10000.0
2025-09-30T10:00:00+00:00,10000.0
2025-09-30T10:15:00+00:00,10000.0
2025-09-30T10:30:00+00:00,10000.0
2025-09-30T10:45:00+00:00,10000.0
2025-09-30T11:00:00+00:00,10000.0
2025-09-30T11:15:00+00:00,10000.0
2025-09-30T11:30:00+00:00,10000.0
2025-09-30T11:45:00+00:00,10000.0
2025-09-30T12:00:00+00:00,10000.0
2025-09-30T12:15:00+00:00,10000.0
2025-09-30T12:30:00+00:00,10000.0
2025-09-30T12:45:00+00:00,10000.0
2025-09-30T13:00:00+00:00,10000.0
2025-09-30T13:15:00+00:00,10000.0
2025-09-30T13:30:00+00:00,10000.0
2025-09-30T13:45:00+00:00,10000.0
2025-09-30T14:00:00+00:00,10000.0
2025-09-30T14:15:00+00:00,10000.0
2025-09-30T14:30:00+00:00,10000.0
2025-09-30T14:45:00+00:00,10000.0
2025-09-30T15:00:00+00:00,10000.0
2025-09-30T15:15:00+00:00,10000.0
2025-09-30T15:30:00+00:00,10000.0
2025-09-30T15:45:00+00:00,10000.0
2025-09-30T16:00:00+00:00,10000.0
2025-09-30T16:15:00+00:00,10000.0
2025-09-30T16:30:00+00:00,10000.0
2025-09-30T16:45:00+00:00,10080.271795462399
2025-09-30T17:00:00+00:00,9991.016929632615
2025-09-30T17:15:00+00:00,9688.12622365542
2025-09-30T17:30:00+00:00,9643.78670966256
2025-09-30T17:45:00+00:00,10003.800529770817
2025-09-30T18:00:00+00:00,10142.001612345963
2025-09-30T18:15:00+00:00,10098.698606472417
2025-09-30T18:30:00+00:00,10089.945871242659
2025-09-30T18:45:00+00:00,10112.288379592306
2025-09-30T19:00:00+00:00,10139.467925832085
2025-09-30T19:15:00+00:00,10174.36369918231
2025-09-30T19:30:00+00:00,10183.807439824945
2025-09-30T19:45:00+00:00,10156.397558447541
2025-09-30T20:00:00+00:00,10150.063342162846
2025-09-30T20:15:00+00:00,10164.574455833237
2025-09-30T20:30:00+00:00,10186.22595877001
2025-09-30T20:45:00+00:00,10195.209029137395
2025-09-30T21:00:00+00:00,10162.155936888172
2025-09-30T21:15:00+00:00,10108.257514683864
2025-09-30T21:30:00+00:00,10115.51307151906
2025-09-30T21:45:00+00:00,10155.245882759415
2025-09-30T22:00:00+00:00,10167.568812622365
2025-09-30T22:15:00+00:00,10181.619256017506
2025-09-30T22:30:00+00:00,10202.00391569734
2025-09-30T22:45:00+00:00,10220.89139698261
