timestamp,open,high,low,close,volume
1759323600000,93.71,93.81,91.44,92.13,14005.595
1759324500000,92.16,93.65,91.56,91.93,11075.417
1759325400000,91.83,92.14,89.54,91.3,14409.987
1759326300000,91.21,91.45,89.6,89.91,11092.75
1759327200000,89.88,91.53,89.01,90.1,13721.43
1759328100000,90.1,93.18,89.6,90.46,15330.566
1759329000000,90.41,91.97,88.81,89.58,11345.55
1759329900000,89.58,89.6,87.11,87.6,14787.428
1759330800000,87.64,90.34,87.2,90.04,15643.988
1759331700000,90.01,91.29,89.06,90.38,14297.534
1759332600000,90.37,93.3,90.19,91.9,13444.521
1759333500000,91.94,92.52,90.68,92.09,13432.965
1759334400000,92.15,93.91,91.89,92.93,8542.857
1759335300000,92.95,92.96,91.74,92.4,4595.52
1759336200000,92.45,95.08,91.58,94.59,13802.718
1759337100000,94.56,96.36,94.42,95.55,17472.78
1759338000000,95.55,97.95,94.73,96.36,15605.641
1759338900000,96.41,100.0,95.59,99.04,27028.701
1759339800000,99.03,109.49,98.87,107.49,43353.791
1759340700000,107.55,108.49,103.41,105.29,35524.483
1759341600000,105.29,107.71,104.7,106.03,58502.809
1759342500000,105.94,115.49,105.8,113.94,46538.54
1759343400000,114.0,123.98,112.85,118.52,56717.553
1759344300000,118.55,121.55,114.74,118.6,40910.341
1759345200000,118.66,129.2,117.9,122.36,51752.859
1759346100000,122.39,125.0,118.72,121.15,32094.24
1759347000000,121.29,122.51,116.13,117.53,28206.703
1759347900000,117.67,119.8,117.03,118.34,16164.456
1759348800000,118.3,120.23,114.72,116.83,19977.376
1759349700000,116.95,118.0,113.77,115.27,19302.685
1759350600000,115.23,118.3,114.25,117.71,17260.124
1759351500000,117.79,120.93,117.25,119.38,18221.075
1759352400000,119.41,124.47,118.95,120.83,29842.099
1759353300000,120.79,122.25,119.79,120.69,12678.014
1759354200000,120.69,122.94,120.19,120.67,11625.135
1759355100000,120.71,122.19,118.33,122.0,19024.573
1759356000000,121.96,123.0,120.27,120.69,11751.916
1759356900000,120.64,121.08,118.33,119.49,11921.879
1759357800000,119.52,120.85,116.48,117.1,9203.848
1759358700000,117.23,119.3,115.76,118.5,13516.157
1759359600000,118.5,120.08,117.0,117.41,8439.368
1759360500000,117.36,118.56,115.68,115.85,12111.127
1759361400000,115.86,120.0,115.01,119.26,24492.667
1759362300000,119.31,121.84,118.81,120.76,16224.567
1759363200000,120.84,122.45,119.22,120.37,13685.756
1759364100000,120.32,121.86,119.26,119.82,13807.699
1759365000000,119.81,120.69,118.02,118.68,13231.607
1759365900000,118.75,121.42,116.98,118.7,13747.556
1759366800000,118.68,119.0,116.39,117.12,5973.039
1759367700000,117.2,123.0,116.84,117.09,23347.198
1759368600000,117.08,121.0,117.08,119.8,12790.944
1759369500000,119.83,121.5,119.08,120.03,9157.588
1759370400000,120.08,121.68,118.83,120.54,9264.906
1759371300000,120.56,123.65,119.75,122.0,13816.918
1759372200000,121.89,126.51,121.54,126.1,30643.386
1759373100000,126.01,126.63,121.64,124.06,24735.386
1759374000000,124.11,129.72,124.05,128.18,21019.111
1759374900000,128.2,128.58,124.09,125.38,11294.282
1759375800000,125.4,125.73,121.68,122.11,18138.431
1759376700000,122.19,123.0,120.45,122.16,15226.504
1759377600000,122.07,125.0,120.73,122.05,15187.366
1759378500000,122.05,126.83,121.24,126.45,17913.69
1759379400000,126.42,132.23,125.74,131.17,32881.733
1759380300000,131.13,141.13,130.72,140.4,47925.123
1759381200000,140.2,144.8,136.25,139.76,44001.877
1759382100000,139.67,147.83,138.79,145.09,51508.607
1759383000000,145.18,151.13,139.4,147.97,58089.017
1759383900000,148.0,153.65,147.26,152.64,50250.314
1759384800000,152.81,154.4,146.4,149.66,47932.779
1759385700000,149.66,150.0,141.81,146.15,37063.652
1759386600000,146.25,150.77,141.01,142.72,37160.301
1759387500000,142.72,144.34,135.1,137.93,31797.671
1759388400000,137.93,142.09,136.51,141.78,27501.135
1759389300000,141.76,149.07,141.74,147.7,62964.039
1759390200000,147.7,149.98,144.57,146.73,19392.988
1759391100000,146.67,148.05,131.08,143.0,40112.238
1759392000000,143.0,143.87,139.5,140.99,18757.884
1759392900000,140.92,144.27,137.62,141.42,33218.075
1759393800000,141.45,149.0,141.45,144.76,37110.28
1759394700000,144.84,146.33,142.54,143.43,13447.645
1759395600000,143.49,148.0,142.8,145.97,11509.54
1759396500000,145.96,152.0,144.02,147.97,34115.505
1759397400000,147.9,149.9,145.0,145.49,14079.429
1759398300000,145.75,147.26,144.35,146.76,9983.597
1759399200000,146.81,148.8,143.25,145.55,20924.358
1759400100000,145.52,147.42,144.21,144.69,11622.724
1759401000000,144.62,147.73,144.0,147.33,13327.393
1759401900000,147.25,148.59,145.52,147.62,13473.769
1759402800000,147.72,152.36,141.52,142.35,42218.509
1759403700000,142.25,144.94,140.83,144.0,22882.934
1759404600000,144.05,145.37,139.84,141.95,21784.732
1759405500000,141.91,143.66,139.71,141.93,26455.27
1759406400000,142.08,143.64,138.6,143.01,28571.594
1759407300000,142.98,146.0,142.26,143.17,20926.669
1759408200000,143.1,146.5,142.54,145.12,21127.135
1759409100000,145.08,148.32,144.14,147.76,20987.42
1759410000000,147.89,150.64,145.43,147.73,29782.986
1759410900000,147.72,153.39,146.7,152.24,24344.382
1759411800000,152.2,159.84,147.71,152.79,62619.334
1759412700000,152.71,156.0,149.91,154.12,28602.625
1759413600000,154.15,154.15,146.55,147.17,26580.703
1759414500000,147.21,149.14,145.35,147.81,19842.391
1759415400000,147.81,149.6,145.61,146.32,13045.734
1759416300000,146.34,146.69,139.88,140.07,28003.926
1759417200000,140.05,140.24,128.18,133.61,76456.89
1759418100000,133.55,137.72,131.16,134.0,25898.303
1759419000000,134.03,134.27,126.59,130.88,31435.498
1759419900000,130.88,138.1,130.15,132.53,29247.101
1759420800000,132.54,134.13,128.01,133.5,22771.882
1759421700000,133.5,135.02,130.53,133.61,24767.874
1759422600000,133.6,134.64,130.46,132.4,21938.308
1759423500000,132.31,133.19,129.66,130.26,13764.638
1759424400000,130.41,134.0,126.83,131.2,24326.46
1759425300000,131.19,132.0,130.08,130.85,6113.342
1759426200000,130.85,133.89,130.85,132.25,6236.828
1759427100000,132.22,134.51,130.13,130.82,8877.381
1759428000000,130.87,131.93,128.0,128.0,11216.034
1759428900000,128.03,134.28,126.5,133.6,13106.579
1759429800000,133.6,134.0,129.5,131.39,9612.442
1759430700000,131.4,136.43,130.69,135.59,13188.049
1759431600000,135.57,138.98,134.72,136.1,21907.568
1759432500000,136.26,136.44,132.38,133.54,9970.387
1759433400000,133.48,134.59,131.8,132.37,7396.534
1759434300000,132.37,133.59,131.28,131.7,5739.347
1759435200000,131.71,133.29,130.85,131.17,5944.751
1759436100000,131.12,132.26,130.4,130.58,5265.025
1759437000000,130.58,131.0,129.26,130.51,5310.804
1759437900000,130.47,132.15,130.2,130.76,6184.973
1759438800000,130.72,133.21,129.61,130.57,16024.718
1759439700000,130.62,134.18,130.23,133.85,9488.477
1759440600000,133.82,134.82,131.69,132.89,15616.499
1759441500000,132.81,133.42,132.21,132.85,3141.289
1759442400000,132.82,134.16,131.05,131.69,5570.595
1759443300000,131.65,131.68,128.89,129.12,6255.032
1759444200000,129.24,132.99,129.13,131.56,8238.796
1759445100000,131.56,134.12,131.0,133.35,6387.801
1759446000000,133.35,133.91,130.19,130.63,15865.89
1759446900000,130.74,131.61,129.59,129.9,6644.27
1759447800000,129.98,131.39,128.89,130.63,6507.977
1759448700000,130.69,132.49,129.86,131.39,6868.35
1759449600000,131.39,133.91,131.12,132.82,15930.091
1759450500000,132.81,135.77,132.1,135.13,7788.328
1759451400000,135.1,137.83,133.71,136.11,15240.319
1759452300000,136.1,137.02,134.45,135.89,4645.308
1759453200000,135.89,135.96,132.5,132.75,7024.497
1759454100000,132.78,135.72,132.66,134.18,5047.298
1759455000000,134.2,135.6,133.21,133.9,3183.527
1759455900000,133.92,134.79,130.58,131.07,8046.524
1759456800000,131.08,132.11,129.0,131.05,9019.153
1759457700000,131.16,133.12,130.37,131.45,8281.964
1759458600000,131.5,132.55,129.5,130.08,8782.155
1759459500000,130.02,131.17,129.42,129.81,4771.286
1759460400000,129.78,130.39,127.78,129.7,11171.033
1759461300000,129.7,131.64,127.78,128.53,6539.675
1759462200000,128.58,128.78,123.54,123.96,14906.807
1759463100000,123.95,126.45,123.65,125.33,13064.337
1759464000000,125.25,128.52,124.42,127.4,6678.684
1759464900000,127.41,128.5,127.15,127.97,1754.263
1759465800000,127.96,129.86,126.83,128.87,12794.62
1759466700000,128.93,134.01,128.88,132.85,8901.47
1759467600000,132.85,134.4,131.51,134.13,7699.966
1759468500000,134.13,137.0,133.04,134.19,8303.343
1759469400000,134.07,137.0,133.41,134.71,10332.329
1759470300000,134.65,135.64,132.0,132.89,10450.78
1759471200000,132.85,135.29,132.76,134.28,9207.12
1759472100000,134.29,137.0,134.27,135.17,10526.834
1759473000000,135.18,138.38,133.55,135.61,11465.21
1759473900000,135.61,137.87,135.0,136.1,7282.852
1759474800000,136.1,140.69,135.5,139.61,15065.035
1759475700000,139.56,144.53,137.68,143.07,25511.395
1759476600000,143.0,143.4,138.27,139.86,11678.349
1759477500000,139.92,142.88,139.92,141.41,8292.709
1759478400000,141.38,141.38,135.47,139.25,9380.47
1759479300000,139.25,147.0,138.78,147.0,19217.141
1759480200000,147.0,148.04,143.26,146.58,21219.415
1759481100000,146.61,152.0,144.54,147.9,26365.196
1759482000000,147.9,150.74,146.44,147.57,14417.111
1759482900000,147.56,148.98,145.3,146.98,7817.779
1759483800000,146.92,148.17,144.43,146.94,9941.111
1759484700000,146.94,150.96,145.8,148.53,11009.931
1759485600000,148.58,151.77,147.82,148.31,9358.834
1759486500000,148.22,149.91,145.5,149.88,12130.442
1759487400000,149.8,156.74,149.64,155.5,24716.064
1759488300000,155.52,158.0,153.15,154.98,21025.607
1759489200000,155.05,155.48,150.39,150.62,11504.342
1759490100000,150.58,151.48,146.77,149.48,20178.793
1759491000000,149.6,153.08,149.44,152.25,14617.46
1759491900000,152.26,153.15,150.2,151.6,9624.837
1759492800000,151.56,151.56,140.25,144.64,31339.758
1759493700000,144.54,145.89,143.49,144.69,7578.581
1759494600000,144.71,145.23,142.94,144.4,4949.449
1759495500000,144.43,148.45,144.02,145.5,8233.39
1759496400000,145.48,149.2,144.56,147.22,5957.678
1759497300000,147.25,149.22,146.26,148.16,4580.869
1759498200000,148.17,148.95,145.86,146.42,6197.357
1759499100000,146.43,148.37,145.55,148.12,5541.595
1759500000000,148.01,149.85,146.06,147.39,6750.783
1759500900000,147.26,147.83,144.5,147.28,4615.706
1759501800000,147.25,149.7,147.24,148.27,5686.759
1759502700000,148.29,149.66,146.86,147.6,3935.006
1759503600000,147.62,148.13,141.31,142.73,16264.881
1759504500000,142.71,144.68,142.15,142.43,4276.836
1759505400000,142.34,148.5,142.34,147.76,13310.406
1759506300000,147.81,151.99,146.6,150.28,31263.84
1759507200000,150.14,151.93,148.89,149.71,18917.839
1759508100000,149.84,153.77,149.58,150.39,15054.269
1759509000000,150.38,150.39,146.25,146.51,8880.045
1759509900000,146.5,147.54,142.66,146.61,22370.623
1759510800000,146.57,146.88,138.81,138.92,19459.36
1759511700000,138.99,141.76,138.69,140.97,7799.45
1759512600000,140.96,141.48,139.5,140.99,4654.234
1759513500000,140.94,141.04,137.69,138.09,6600.886
1759514400000,138.09,138.5,136.16,137.24,5437.388
1759515300000,137.26,138.03,136.25,137.66,6938.161
1759516200000,137.68,138.07,135.7,137.56,6910.541
1759517100000,137.56,138.33,135.89,137.75,7580.679
1759518000000,137.74,139.05,135.99,138.72,9646.527
1759518900000,138.7,140.6,138.01,138.38,5708.181
1759519800000,138.43,139.17,137.8,139.16,1365.846
1759520700000,139.11,139.46,138.45,138.85,906.335
1759521600000,138.86,139.8,137.7,137.86,2017.565
1759522500000,137.84,138.86,137.51,138.75,2183.014
1759523400000,138.73,139.67,138.52,139.26,1975.328
1759524300000,139.22,140.41,138.81,140.22,4000.711
1759525200000,140.3,140.3,138.04,138.27,1838.349
1759526100000,138.22,139.45,138.19,139.31,1627.95
1759527000000,139.3,140.0,138.33,139.78,1466.255
1759527900000,139.81,140.48,138.74,139.25,1006.863
1759528800000,139.33,139.38,133.41,136.24,6054.12
1759529700000,136.29,136.86,134.74,135.2,3687.885
1759530600000,135.26,137.81,135.26,136.99,2227.002
1759531500000,136.99,137.3,135.68,135.95,3842.504
1759532400000,135.97,136.13,127.43,127.79,42799.141
1759533300000,127.91,129.04,126.71,127.04,19688.208
1759534200000,127.04,130.27,127.0,129.55,7516.86
1759535100000,129.62,129.72,127.08,127.32,6261.292
1759536000000,127.34,129.02,126.27,128.2,6146.199
1759536900000,128.18,128.83,125.79,126.78,4551.541
1759537800000,126.75,128.29,126.46,127.48,3439.202
1759538700000,127.62,128.31,126.72,128.06,2758.869
1759539600000,128.07,129.77,127.47,128.77,3990.505
1759540500000,128.72,130.89,128.53,130.68,4863.746
1759541400000,130.67,131.0,129.18,129.76,4341.269
1759542300000,129.76,130.17,128.94,129.2,1460.52
1759543200000,129.18,129.22,127.0,127.24,3867.856
1759544100000,127.27,128.41,127.12,127.73,1287.983
1759545000000,127.78,128.96,127.59,128.02,2316.432
1759545900000,127.97,128.26,125.67,125.75,4402.03
1759546800000,125.75,127.75,124.03,126.23,8092.782
1759547700000,126.11,126.44,124.52,125.34,3234.296
1759548600000,125.42,130.09,125.27,129.49,16770.337
1759549500000,129.44,130.43,128.1,128.92,7450.505
1759550400000,128.93,130.4,128.1,128.77,6074.408
1759551300000,128.81,131.9,128.64,130.0,7772.697
1759552200000,130.01,132.09,129.64,131.33,6546.506
1759553100000,131.33,133.56,130.88,132.15,11885.204
1759554000000,132.15,133.23,131.2,132.42,5383.634
1759554900000,132.41,133.89,131.35,132.36,8320.998
1759555800000,132.35,132.69,131.33,132.23,4108.922
1759556700000,132.24,136.59,132.23,135.11,12201.778
1759557600000,135.12,135.59,133.26,134.39,6060.897
1759558500000,134.39,135.92,133.24,133.84,3730.779
1759559400000,133.88,133.92,132.43,132.91,2005.34
1759560300000,132.9,133.44,132.57,133.23,931.942
1759561200000,133.24,134.71,132.68,133.65,2634.043
1759562100000,133.58,134.81,133.28,133.47,3853.653
1759563000000,133.42,135.08,133.04,134.7,2585.815
1759563900000,134.62,135.16,133.5,134.3,2757.743
1759564800000,134.3,135.62,133.61,134.1,2192.0
1759565700000,134.1,134.3,132.25,133.64,5096.125
1759566600000,133.6,136.39,133.44,134.65,6175.375
1759567500000,134.55,134.95,133.85,134.16,2015.497
1759568400000,134.16,135.84,133.69,135.23,1978.939
1759569300000,135.21,138.48,134.75,136.47,2969.276
1759570200000,136.53,136.65,134.6,135.29,2847.045
1759571100000,135.32,136.09,134.25,134.76,2899.265
1759572000000,134.74,136.0,134.61,135.6,2852.048
1759572900000,135.61,136.8,134.62,134.78,4673.201
1759573800000,134.8,135.84,132.81,134.54,6947.721
1759574700000,134.53,134.61,129.7,129.9,14550.951
1759575600000,130.0,132.09,130.0,131.61,4262.637
1759576500000,131.64,134.45,131.64,133.74,4723.785
1759577400000,133.76,136.1,133.62,135.48,5113.595
1759578300000,135.48,138.0,134.95,137.89,8221.527
1759579200000,137.85,139.2,136.44,138.9,6188.824
1759580100000,138.87,144.56,138.63,141.11,14247.607
1759581000000,141.1,142.86,139.41,139.72,6211.259
1759581900000,139.71,143.09,138.53,142.64,11214.56
1759582800000,142.66,145.0,141.99,143.98,9802.82
1759583700000,143.96,148.89,143.96,145.26,9183.038
1759584600000,145.43,145.48,143.25,144.42,2858.812
1759585500000,144.48,145.17,142.75,143.56,4774.332
1759586400000,143.53,143.68,140.18,140.97,6314.887
1759587300000,140.94,142.31,140.8,140.8,3050.244
1759588200000,140.8,141.39,138.02,141.08,7566.25
1759589100000,141.07,141.67,138.52,140.22,4151.062
1759590000000,140.23,143.24,140.23,141.53,3755.281
1759590900000,141.59,143.12,140.51,141.21,3171.249
1759591800000,141.28,142.53,139.92,142.38,2332.826
1759592700000,142.38,143.5,141.58,142.19,2108.319
1759593600000,142.24,142.53,140.37,140.64,2050.399
1759594500000,140.69,148.0,140.68,145.9,12348.945
1759595400000,145.88,147.7,144.12,144.49,7302.45
1759596300000,144.56,144.91,142.82,143.64,3021.27
1759597200000,143.64,146.47,142.93,146.19,4639.038
1759598100000,146.3,146.5,144.58,145.63,2772.184
1759599000000,145.66,147.8,144.31,147.69,4198.903
1759599900000,147.61,152.0,145.99,151.26,10008.908
1759600800000,151.25,153.5,147.99,153.1,14305.572
1759601700000,152.93,166.39,151.0,166.18,49846.918
1759602600000,166.27,173.3,161.81,169.57,70132.722
1759603500000,169.56,172.84,161.97,163.87,39829.645
1759604400000,163.87,167.0,160.24,165.89,24334.021
1759605300000,166.02,170.78,164.28,166.39,12882.541
