timestamp,open,high,low,close,volume
1759190400000,0.43776,0.43804,0.434,0.43513,3162999.0
1759191300000,0.43522,0.43536,0.41984,0.42131,8754034.0
1759192200000,0.42134,0.43686,0.41964,0.43576,5583301.0
1759193100000,0.43577,0.4367,0.42608,0.43308,5723036.0
1759194000000,0.43305,0.43814,0.42873,0.43626,4564177.0
1759194900000,0.43627,0.44069,0.43277,0.43868,3134395.0
1759195800000,0.43862,0.446,0.43533,0.44414,4914157.0
1759196700000,0.44411,0.44757,0.43808,0.44675,4009853.0
1759197600000,0.44672,0.45325,0.44462,0.44749,4256718.0
1759198500000,0.44742,0.4505,0.4422,0.44538,4045672.0
1759199400000,0.44537,0.44852,0.43794,0.44231,3245215.0
1759200300000,0.44231,0.44579,0.44026,0.444,2120194.0
1759201200000,0.44397,0.44669,0.43656,0.4387,3704542.0
1759202100000,0.43869,0.44717,0.43757,0.44057,4044528.0
1759203000000,0.44057,0.44799,0.43715,0.43923,3845875.0
1759203900000,0.43933,0.44208,0.43284,0.43524,3101406.0
1759204800000,0.43533,0.44265,0.43499,0.43864,2731523.0
1759205700000,0.4386,0.44789,0.43771,0.44525,3736949.0
1759206600000,0.44518,0.44648,0.438,0.44195,2546188.0
1759207500000,0.44181,0.44499,0.42617,0.42773,5341048.0
1759208400000,0.42776,0.43421,0.42396,0.4338,6758222.0
1759209300000,0.43385,0.44067,0.4304,0.43749,3845554.0
1759210200000,0.43728,0.44674,0.437,0.44463,5218064.0
1759211100000,0.44458,0.44544,0.44056,0.44206,3024246.0
1759212000000,0.44205,0.4425,0.43465,0.43848,3657857.0
1759212900000,0.43848,0.44457,0.43215,0.43331,4125073.0
1759213800000,0.43333,0.44381,0.43126,0.44347,3565740.0
1759214700000,0.44346,0.4462,0.44063,0.44258,3213556.0
1759215600000,0.44254,0.447,0.43898,0.44137,3808940.0
1759216500000,0.44145,0.4448,0.4382,0.43845,2412658.0
1759217400000,0.43849,0.44207,0.4352,0.4352,3491342.0
1759218300000,0.43521,0.43984,0.435,0.43604,2727749.0
1759219200000,0.43609,0.45196,0.43537,0.44962,6048439.0
1759220100000,0.44958,0.45322,0.44346,0.45059,4686545.0
1759221000000,0.45056,0.45628,0.4458,0.44647,4713764.0
1759221900000,0.44644,0.44701,0.41839,0.42444,12283509.0
1759222800000,0.42443,0.42544,0.40752,0.40836,21799165.0
1759223700000,0.40852,0.42048,0.40812,0.41204,9112306.0
1759224600000,0.41212,0.41371,0.402,0.40363,7800919.0
1759225500000,0.40356,0.406,0.39952,0.40221,6059659.0
1759226400000,0.40224,0.40731,0.39875,0.40387,5470367.0
1759227300000,0.40386,0.40624,0.40003,0.40096,2837461.0
1759228200000,0.40098,0.40229,0.39619,0.39932,3955569.0
1759229100000,0.39932,0.40683,0.39867,0.4035,3558338.0
1759230000000,0.40352,0.40751,0.39886,0.40016,3697042.0
1759230900000,0.4002,0.40034,0.39194,0.3923,6796263.0
1759231800000,0.39232,0.40245,0.39213,0.40206,5494263.0
